Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_sunkeyes,radio,Yeux enfoncés,"1, oui | 0, Non | 99, Inconnu",,,,,,Ocular,,Indiquez « Oui » si le patient a vécu cela à un moment donné depuis le début de cette maladie jusqu'à sa présentation.,,,,,clinical_features,,,,,,,,,,,,,,,,0,0,0,,0,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_ocularoth,radio,Autres signes ophtalmologiques,"1, Oui | 0, Non | 99, Inconnu",,,,,,Ocular,"Désigne d'autres signes et symptômes liés à l'œil, non spécifiés ci-dessus.","Indiquez « Oui » si le patient a présenté ce symptôme à tout moment entre le début de la maladie et la consultation. ",,,,,,,,,,,,,,,,,,,,1.0,0,0,0,0,0,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_ocularoth_spec,text,Préciser les autres signes ophtalmologiques,,,,,,,Ocular,"Désigne d'autres signes et symptômes liés à l'œil, non spécifiés ci-dessus.","Si « Oui », précisez les autres signes et symptômes ophtalmologiques. ",,,,,,,,,,,,,,,,,,1.0,,1.0,0,0,0,0,0,
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_paed,descriptive,Signes spécifiques à l'enfant,,,,,,[demog_calcage_days]<=1825,Paediatric,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,0,0,,,
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_nasalflar,radio,Flasque nasal,"1, oui | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=1825,Paediatric,,,,,,,,,,,,,,,,,,,,1.0,,,0,0,0,,,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_grunt,radio,Grognement,"1, oui | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=1825,Paediatric,,,,,,,,,,,,,,,,,,,,1.0,,,0,0,0,,,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_ftt,radio,Incapacité de prospérer,"1, oui | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=28,Paediatric,,,,,,,,,,,,,,,,,,,,1.0,,,0,0,0,,,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_hypotonia,radio,Diminution du tonus / hypotonie,"1, oui | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=28,Paediatric,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,0,0,,,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_bulgefont,radio,Fontanelle bombée,"1, oui | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=28,Paediatric,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,0,0,,,0
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_otherdesc,descriptive,Autres signes,,,,,,,Other,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0,0,0,,,
présentation,SIGNES À L'ADMISSION : Indiquez si ces signes ont été observés à tout moment entre le début de la maladie et le jour de la consultation.,adsign_unlisted,list,Autre(s) signe(s),"1, Oui | 0, Non | 99, Inconnu",,,,conditions_Symptoms,,Other,"Défini comme d'autres signes et symptômes, non spécifiés ci-dessus.","Indiquez les autres signes et symptômes, non précisés ci-dessus, que le patient a ressentis à tout moment entre le début de la maladie et la consultation. ",,,,,clinical_features,,,,1.0,,,,,,,,,,,1.0,0,0,0,0,0,0
présentation,DÉTAILS DE LA GROSSESSE,preg_pregnant,radio,Enceinte,"1, Oui | 0, Non | 99, Inconnu",,,,,[demog_sex]='2' and [demog_calcage_days]>=4380,,"Il s'agit des femmes qui déclarent être enceintes lors de leur présentation et/ou qui ont eu un test de grossesse positif dans les jours précédant leur présentation. ","Indiquez « Oui » si la patiente est enceinte au moment de la consultation. Si la patiente est en âge de procréer et que le test de grossesse est négatif, sélectionnez « Inconnu ».",SNOMED,"77386006, Pregnant (finding)","C0549206, Pregnant",,risk_factor_demo,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0,0,0,0,0,0
présentation,DÉTAILS DE LA GROSSESSE,preg_postpartum,radio,Post-partum (dans les 6 semaines suivant la livraison),"1, Oui | 0, Non | 99, Inconnu",,,,,[demog_sex]='2' and [preg_pregnant]='0' and [demog_calcage_days]>=4380,,Cela fait référence à la période temporelle relative à la mère de l'achèvement du travail jusqu'à six semaines après la livraison.,"Indiquez «oui», si le patient est en période post-partum (dans les 6 semaines suivant l'accouchement).",SNOMED,"86569001, Postpartum state (finding)","C0086839, Postpartum Period",,risk_factor_demo,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0,0,0,0,0,0
présentation,DÉTAILS DE LA GROSSESSE,preg_formdesc,descriptive,Veuillez remplir le formulaire de grossesse avec les informations relatives à la grossesse la plus récente.,,,,,,[preg_postpartum]=1,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,0,0,0,,,
présentation,DÉTAILS DE LA GROSSESSE,preg_geswek,number,Évaluation des semaines gestationnelles,,number,0.0,45,,[preg_pregnant] = '1',,Cela fait référence à l'âge gestationnel du fœtus (écrit en semaines). Il peut être calculé à partir de la dernière période menstruelle de la femme (LMP) ou calculé en utilisant la meilleure date d'échéance estimée obstétricale (EDD) sur la base de la formule suivante: âge gestationnel = (280 - (EDD - Date de référence)). La date de référence est la date à laquelle vous essayez de déterminer l'âge gestationnel.,Indiquez l'âge gestationnel estimé du fœtus (en semaines).,SNOMED,57036006 |Fetal gestational age (observable entity)|,"CL1385889, Gestational weeks",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0,0,0,0,0,
présentation,DÉTAILS DE LA GROSSESSE,preg_recent1,radio,La patiente était-elle enceinte dans les <= 21 jours précédant l'apparition des symptômes ?,"1, Oui | 0, Non | 99, Inconnu",,,,,[preg_postpartum] = '1',,"Si la patiente n'est pas enceinte actuellement, il s'agit de savoir si elle était enceinte dans les 21 jours précédant l'apparition des symptômes.",Indiquez « Oui » si la patiente était enceinte dans les 21 jours précédant l'apparition des symptômes.,,,,,,,,,,,1.0,,,,,,,,1.0,,0,0,0,0,0,0
présentation,DÉTAILS DE LA GROSSESSE,preg_delvdate,date_dmy,Date de l'accouchement,,date_dmy,,,,[preg_postpartum] = '1',,Il s'agit de la date réelle de l'accouchement.,Entrez la date de l'accouchement au format JJ/MM/AAAA.,SNOMED,"386216000, Human parturition, function (observable entity)",,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,0,0,0,0,0,
présentation,DÉTAILS DE LA GROSSESSE,preg_bboutc,radio,Résultat de la grossesse,"1, Naissance vivante | 2, Mort-né | 4, Fausse couche | 3, Interruption de grossesse | 5, Mort néonatale | 99, Inconnu | 88, Autre",,,,,[preg_postpartum] = '1',,Cela fait référence aux résultats de la conception précédente et de la grossesse qui a suivi.,Indiquez le résultat de la grossesse précédente.,SNOMED,"1, 281050002 Livebirth (finding)| 2, 237364002 Stillbirth (finding) | 4, 17369002 Miscarriage (disorder) | 3, 386639001 Termination of pregnancy (procedure) |","C0032972, Pregnancy Outcome | 1, C0419373 Livebirth | 2, C0595939 Stillbirth | 4, C4552766 Miscarriage | 3, C0392535 Termination of pregnancy",,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
présentation,DÉTAILS DE LA GROSSESSE,preg_brefed,radio,Allaitement maternel,"1, Oui, j'allaite actuellement | 2, Oui-allaitement interrompu | 0, Non | 99, Inconnu",,,,,[preg_postpartum] = '1',,"Fourniture de lait maternel au nourrisson, soit directement au sein, soit exprimé, quelle que soit l'exclusivité.",,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0,0,0,0,,0
présentation,DÉTAILS DE LA GROSSESSE,preg_brefedduration,number,Combien de temps a duré l'allaitement ? (semaines),,number,0.0,,,[preg_postpartum] = '1',,"Durée totale depuis le début de l'allaitement jusqu'à son arrêt complet, enregistrée en semaines révolues.",,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0,0,0,0,,
présentation,DÉTAILS DE LA GROSSESSE,pregdet_labour,radio,La patiente est-elle en travail au moment de la présentation ?,"1, oui | 0, Non | 99, Inconnu",,,,,[preg_pregnant] = '1',,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,0,0,0,,,0
présentation,DÉTAILS DE LA GROSSESSE,preg_bbtest,radio,Baby a testé l'infection d'intérêt de la mère,"1, Oui | 0, Non | 99, Inconnu",,,,,[preg_postpartum] = '1',,Cela fait référence au test du bébé pour l'infection de l'intérêt de la mère.,Indiquez «oui» si le bébé a été testé pour l'infection d'intérêt de la mère.,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,0,0,0,0,0,0
présentation,DÉTAILS DE LA GROSSESSE,preg_bbresl,radio,Si oui: spécifiez le résultat du test de l'infection d'intérêt de la mère,"1, Positif | 0, Négatif | 99, Inconnu",,,,,[preg_bbtest] = '1',,Cela fait référence au résultat du test du bébé pour l'infection par la mère d'intérêt.,Indiquez le résultat du test.,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,0,0,0,0,0,0
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_neonate,descriptive,Le patient est un nouveau-né. N'oubliez pas de remplir le formulaire spécifique au nouveau-né.,,,,,,[demog_calcage_days]<=28,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,,,
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_brtwei,number,Poids à la naissance (unités sélectionnées),,number,0.0,,,([demog_age] <= 1 and [demog_age_units]='1') or ([demog_age] <= 12 and [demog_age_units]='2') or ([demog_age] <= 365 and [demog_age_units]='3') or [demog_calcage_days]<=1,,,,SNOMED,"47340003, Birth weight (finding)","C0005612, Birth weight",,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,0,0,0,,,
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_brtwei_units,radio,Poids à la naissance (certaines unités),"1, g | 2, livres",units,,,,([demog_age] <= 1 and [demog_age_units]='1') or ([demog_age] <= 12 and [demog_age_units]='2') or ([demog_age] <= 365 and [demog_age_units]='3') or [demog_calcage_days]<=1,,,,SNOMED,"47340003, Birth weight (finding)","C0005612, Birth weight",,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,0,0,0,,,0
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_brtwei_g,number,Poids à la naissance (g),,number,0.0,,,([demog_age] <= 1 and [demog_age_units]='1') or ([demog_age] <= 12 and [demog_age_units]='2') or ([demog_age] <= 365 and [demog_age_units]='3') or [demog_calcage_days]<=2,,Il s'agit du premier poids d'un nouveau-né obtenu après la naissance en kilogrammes (kg).,Indiquez le poids à la naissance en kilogrammes (kg).,SNOMED,"364589006, Birth weight (observable entity)",,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,0,0,0,0,0,
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_brtwei_lb,number,Poids à la naissance (LB),,number,0.0,,,([demog_age] <= 1 and [demog_age_units]='1') or ([demog_age] <= 12 and [demog_age_units]='2') or ([demog_age] <= 365 and [demog_age_units]='3') or [demog_calcage_days]<=3,,Cela fait référence au premier poids d'un nouveau-né obtenu après la naissance en livres (LB).,Indiquez le poids à la naissance en livres (LB).,SNOMED,"364589006, Birth weight (observable entity)","C0005612, Birth weight",,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,0,0,0,0,0,
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_outcome,radio,Résultat gestationnel,"1, Naissance à terme (>=37 semaines d'âge gestationnel) | 2, Naissance prématurée (< 37 semaines d'âge gestationnel) | 99, Inconnu",,,,,[demog_calcage_days]<=365,,"Cela fait référence à l'âge gestationnel (GA) du nourrisson à l'accouchement. Le pré-terme fait référence à un nourrisson né avant 37 semaines et 0 jours, âge gestationnel.",Indiquez « Naissance à terme » si l'âge gestationnel (AG) à l'accouchement est >= 37 semaines et « Naissance prématurée » si l'AG à l'accouchement est < 37 semaines.,SNOMED,"1, 21243004 |Term birth of newborn (finding)| 2, 367494004 |Premature birth of newborn (finding)|","1, C0233324 Term birth| 2, C4011994 Preterm birth",,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,0,0,0,0,0,0
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_brefed,radio,Allaité,"1, Oui - allaitement en cours | 2, Oui - allaitement interrompu | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=730,,Il s'agit du régime d'allaitement actuel du nourrisson.,Indiquez le statut d'allaitement du nourrisson.,SNOMED,"1, 1260078007 | Maternal breastfeeding (finding) | 2, 169746009 | Breastfeeding stopped (finding) |","C0006147, Breast feeding",,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,0,0,0,0,0,0
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_brefedduration,number,Combien de temps a duré l'allaitement ? (semaines),,number,0.0,260,,[infa_brefed] = '2',,"Il s'agit de la durée de l'allaitement maternel, en semaines, si celui-ci a été interrompu.","Indiquez la durée de l'allaitement, en semaines, si l'allaitement a été interrompu.",SNOMED,"1, 1260078007 | Maternal breastfeeding (finding) | 2, 169746009 | Breastfeeding stopped (finding) |","C0006147, Breast feeding",,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,0,
présentation,NOUVEAU-NÉ : MOINS DE 12 MOIS,infa_aprvac,radio,Vaccinations appropriées pour l'âge / le pays,"1, Oui | 0, Non | 99, Inconnu",,,,,[demog_calcage_days]<=730,,Cela fait référence au statut de vaccination en fonction de l'âge des recommandations spécifiques au nourrisson et au pays.,"Indiquez «oui», si le nourrisson est vacciné de manière appropriée pour l'âge par rapport aux recommandations spécifiques au pays.",SNOMED,"713404003, Vaccination given (situation)","C0042196, Vaccination",,,1.0,1.0,,,,,1.0,,,,,,1.0,,,0,0,0,0,0,0
quotidien,ÉVALUATION QUOTIDIENNE,daily_date,date_dmy,DATE DE L'ÉVALUATION,,date_dmy,,today,,,,Indique le jour de la collecte des données et de l'échantillonnage (peut ne pas correspondre à la date d'achèvement). Il peut s'agir d'informations rétrospectives au moment de la sortie (transfert vers un autre hôpital ou décès à l'hôpital).,Entrez la date. Utilisez le format JJ/MM/AAAA.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
quotidien,ÉVALUATION QUOTIDIENNE,asses_lvlcare,radio,Niveau de soins actuel,"1, En ambulatoire | 2, Admis en service normal pour isolation uniquement | 3, Admis en service normal pour soins cliniques | 4, Haute dépendance |  5, Admission en soins intensifs",,,,,,,Fait référence au niveau de soins à la date de l'évaluation.,Sélectionnez le plus haut niveau de soins à la date de l'évaluation.,SNOMED,SNOMED,"C4545175, Outpatient care management | C0583229, Admission to ward | C1301858, Admission to high dependency unit | C0583239, Admission to intensive care unit",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
