Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_arrhythmia,Arritmia cardíaca,"1, Sí | 0, No | 99, Desconocido","Se refiere a una anomalía en el ritmo de los latidos del corazón, incluyendo la frecuencia, la regularidad y/o la secuencia de anomalías en la activación.","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_cyan,Cianosis periférica,"1, Sí | 0, No | 99, Desconocido",,,2,0,0,,,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_git,Signos gastrointestinales,,Se refiere a los signos y síntomas relacionados con el sistema gastrointestinal.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_ascites,Ascitis,"1, Sí | 0, No | 99, Desconocido",Se define como una acumulación o retención excesiva de líquido libre dentro de la cavidad peritoneal.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_hepatomegally,Hepatomegalia,"1, Sí | 0, No | 99, Desconocido",Se define como un agrandamiento patológico del hígado.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_splenomegaly,Bazo/esplenomegalia palpable,"1, sí | 0, No | 99, Desconocido",,"Indique ""Sí"", si el paciente ha experimentado esto en algún momento desde el inicio de esta enfermedad hasta su presentación.",2,0,0,,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_tenabd,abdomen tierno,"1, sí | 0, No | 99, Desconocido",,"Indique ""Sí"", si el paciente ha experimentado esto en algún momento desde el inicio de esta enfermedad hasta su presentación.",2,0,0,,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_jaund,Ictericia,"1, Sí | 0, No | 99, Desconocido","Se define como una manifestación clínica de hiperbilirrubinemia, caracterizada por una coloración amarillenta de la piel, las membranas mucosas y/o la esclerótica. ","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_melaena,Sangre oscura/alquitranada en las heces (melena),"1, Sí | 0, No | 99, Desconocido","Se refiere a heces anormalmente oscuras y alquitranadas que contienen sangre, generalmente procedente de una hemorragia gastrointestinal.","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_haematochezia,Sangre fresca en las heces (hematochezia),"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de sangre en las heces. Es el resultado de una hemorragia gastrointestinal y puede verse fácilmente en las heces o identificarse microscópicamente.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_rectalbleed,Sangrado rectal,"1, Sí | 0, No | 99, Desconocido",Se refiere al sangrado que se origina en la pared rectal y se expulsa por el ano.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_lowurine,Disminución de la diuresis,"1, Sí | 0, No | 99, Desconocido",Se refiere a un hallazgo que indica que la producción de orina es inferior a 500 mililitros durante un período de 24 horas.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_heme,Signos hematológicos,,Se refiere a los signos y síntomas relacionados con el sistema hematológico.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_anaemia,Anemia,"1, Sí | 0, No | 99, Desconocido","Se refiere a una reducción en el número de glóbulos rojos, la cantidad de hemoglobina y/o el volumen de glóbulos rojos concentrados. Las manifestaciones comunes incluyen palidez, fatiga, mareos, dificultad para respirar y taquicardia.","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_cns,Signos neurológicos,,Se refiere a los signos y síntomas relacionados con el sistema neurológico.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_neckstiff,Rigidez en el cuello,"1, Sí | 0, No | 99, Desconocido","Se define como una sensación de tensión en el cuello al intentar moverlo, especialmente después de un período de inactividad. La rigidez del cuello suele implicar dolor y dificultad para mover el cuello, especialmente al intentar girar la cabeza hacia un lado.","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_hemiplegia,Hemiplejía,"1, Sí | 0, No | 99, Desconocido","Se refiere a la pérdida grave o completa de la función motora en un lado del cuerpo; a menudo causada por enfermedades cerebrales localizadas en el hemisferio cerebral opuesto al lado de la debilidad; con menos frecuencia, lesiones del tronco cerebral; enfermedades de la médula espinal cervical, enfermedades del sistema nervioso periférico y otras afecciones pueden manifestarse como hemiplejía. ","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_cogimpair,Deterioro cognitivo,"1, Sí | 0, No | 99, Desconocido","Se refiere a la disminución o el deterioro de la función mental y/o intelectual. ","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_neurodist,Alteración psicológica,"1, Sí | 0, No | 99, Desconocido","Se refiere a la presencia de signos o síntomas que afectan los pensamientos, las emociones, los comportamientos o el bienestar mental de una persona. La presencia de trastornos psicológicos debe identificarse mediante un examen del estado mental (MSE) o una herramienta equivalente.","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_speechdist,Alteración del habla,"1, Sí | 0, No | 99, Desconocido",Se refiere a dificultades con el habla y la comunicación que pueden ser consecuencia de patologías cerebrales.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_agitation,Agitación,"1, Sí | 0, No | 99, Desconocido",Se refiere a un estado de actividad motora excesiva asociado con angustia mental o una sensación de malestar sustancial o tensión interna. Se distingue de la inquietud por el mayor nivel de angustia emocional y la intensidad negativa de la experiencia. La agitación conlleva un nivel significativo de actividad física que suele ser una amenaza para uno mismo o para los demás.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_cerebesig,Signos cerebelosos,"1, Sí | 0, No | 99, Desconocido","Se refiere a la presencia de un conjunto de signos neurológicos que suelen indicar una disfunción cerebelosa. Los signos incluyen disdiadococinesia, dismetría, ataxia, nistagmo, temblor intencional, habla arrastrada o escaneada e hipotonía.","Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_neurologic,Otra anomalía neurológica,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de una anomalía neurológica alternativa no incluida en la lista anterior.,"Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta su presentación. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_neurologic_spec,Especificar otra anomalía neurológica,,Se refiere a la presencia de otra anomalía neurológica no incluida en la lista anterior.,"Si es «Otra», especifique la anomalía neurológica.",2,0,0,0,0,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_eye,Signos oftalmológicos,,Se refiere a los signos y síntomas relacionados con los ojos.,Indique «Sí» si el paciente ha experimentado esto entre las 00:00 y las 24:00 del día de la evaluación.,2,0,0,0,0,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_retroorbit,Dolor retroorbitario,"1, Sí | 0, No | 99, Desconocido",Se define como la experiencia de dolor en la región retroorbital (detrás de los ojos).,"Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_conjunhemor,Hemorragia subconjuntival,"1, Sí | 0, No | 99, Desconocido","Se define como la acumulación de sangre debajo de la conjuntiva, que se presenta como una mancha roja brillante u oscura en el ojo.","Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ",2,0,0,0,0,0
