Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_steroid,radio,Corticosteróide,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Os corticosteróides (geralmente chamados de 'esteróides') referem -se a todos os tipos de corticosteróide terapêutico, fabricados no córtex adrenal (a parte externa da glândula adrenal). Eles também são feitos em laboratório. Os exemplos incluem: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. Os preparativos tópicos não estão incluídos, mas os preparativos inalados estão incluídos.","Indique 'sim', se o paciente tomou um 'esteróide' nos 14 dias anteriores a esta admissão / apresentação mais recente",SNOMED,"788326005, Product containing adrenal cortex hormone (product)|","CL554601, Therapeutic corticosteroid",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_steroid_type,multi_list,Corticosteróide,,,,,drugs_Steroids,[drug14_steroid]='1',,"Os corticosteróides (geralmente chamados de 'esteróides') referem -se a todos os tipos de corticosteróide terapêutico, fabricados no córtex adrenal (a parte externa da glândula adrenal). Eles também são feitos em laboratório. Os exemplos incluem: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. Os preparativos tópicos não estão incluídos, mas os preparativos inalados estão incluídos.","Indique 'sim', se o paciente tomou um 'esteróide' nos 14 dias anteriores a esta admissão / apresentação mais recente",SNOMED,"788326005, Product containing adrenal cortex hormone (product)|","CL554601, Therapeutic corticosteroid",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_steroid_route,checkbox,Via de administração do corticosteroide,"1, Oral | 2, Inalado | 3, IV | 99, Desconhecido",,,,,[drug14_steroid]='1',,"Refere-se à parte do corpo através da qual ou na qual, ou à forma como, o medicamento (fármaco) é introduzido. Oral refere-se à administração pela boca. Inalado refere-se à administração pela via respiratória (insuflação no trato respiratório). IV (intravenoso) refere-se à administração na corrente sanguínea através de injeção numa veia. Tópico refere-se à administração por aplicação de preparações farmacêuticas na superfície do corpo, especialmente na pele ou nas membranas mucosas.",Indique a via de administração do corticosteroide.,SNOMED,"386359008, Administration of drug or medicament via oral route (procedure) | 243132000, Inhaled drug administration (procedure) | 386358000, Administration of drug or medicament via intravenous route (procedure) | 431695009, Administration of drug or medicament to skin via topical route (procedure)",,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_steroid_date,date_dmy,Data de início do corticosteroide,,date_dmy,,today,,[drug14_steroid]='1',,Refere-se à data em que o medicamento foi iniciado/a primeira dose foi administrada.,Insira a data no formato DD/MM/AAAA.,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_steroid_day,number,Número de dias em que o corticosteroide foi tomado,,number,0.0,,,[drug14_steroid]='1',,Inclui todos os dias do calendário em que uma dose foi recebida ou prescrita na receita de alta.,Insira o número total de dias durante os quais uma dose foi recebida ou prescrita na receita de alta.,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_steroid_dose,number,Dose do corticosteroide,,number,0.0,,,[drug14_steroid]='1',,Refere-se à dose do agente corticosteroide.,Indique a dose do agente corticosteroide.,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_immunusupp,radio,Agentes imunossupressores (não corticosteróides),"1, Sim | 0, Não | 99, Desconhecido",,,,,,,Isso se refere a um paciente que é conhecido por ter tomado medicamentos prescritos que são conhecidos por ter um efeito de imunossupressão (excluindo esteróides/corticosteróides). Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um agente imunossupressor nos 14 dias anteriores a esta admissão / apresentação mais recente",SNOMED,"69431002, Medicinal product acting as immunosuppressant (product)|","CL942512, Immunosuppressant agent",,risk_factor_comor,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_immunusupp_type,multi_list,Agentes imunossupressores (não corticosteróides),,,,,drugs_Immunosuppressants,[drug14_immunusupp]='1',,Isso se refere a um paciente que é conhecido por ter tomado medicamentos prescritos que são conhecidos por ter um efeito de imunossupressão (excluindo esteróides/corticosteróides). Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um agente imunossupressor nos 14 dias anteriores a esta admissão / apresentação mais recente",SNOMED,"69431002, Medicinal product acting as immunosuppressant (product)|","CL942512, Immunosuppressant agent",,risk_factor_comor,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antibiotic,radio,Antibióticos,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,Antibióticos referem -se a qualquer agente (s) que atinja seletivamente as bactérias.  Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um antibiótico nos 14 dias anteriores a esta admissão / apresentação mais recente",SNOMED,"346325008, Medicinal product acting as antibacterial agent (product)|","C0279516, Antibacterial",,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antibiotic_type,multi_list,Antibióticos,,,,,drugs_Antibiotics,[drug14_antibiotic]='1',,Antibióticos referem -se a qualquer agente (s) que atinja seletivamente as bactérias.  Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um antibiótico nos 14 dias anteriores a esta admissão / apresentação mais recente",SNOMED,"346325008, Medicinal product acting as antibacterial agent (product)|","C0279516, Antibacterial",,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_nsaid,radio,AINEs,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Medicamentos anti-inflamatórios não esteróides ou AINEs refere-se a qualquer agente que não seja um corticosteróide e tenha possíveis atividades anti-inflamatórias, analgésicas, antipiréticas e anti-plaquetas. A maioria dos medicamentos anti-inflamatórios não esteróides (AINEs) atua inibindo a conversão do ácido araquidônico em precursores da prostaglandina e tromboxano por enzimas da ciclooxigenase. Os preparativos tópicos não devem ser registrados.","Indique 'sim', se o paciente tomou um AINE nos 14 dias anteriores a esta admissão / apresentação mais recente",,16403005 |Non-steroidal anti-inflammatory agent (product)|,"C0003211, Nonsteroidal Antiinflammatory Drug",,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_nsaid_type,multi_list,AINEs,,,,,drugs_nsaids,[drug14_nsaid]='1',,"Medicamentos anti-inflamatórios não esteróides ou AINEs refere-se a qualquer agente que não seja um corticosteróide e tenha possíveis atividades anti-inflamatórias, analgésicas, antipiréticas e anti-plaquetas. A maioria dos medicamentos anti-inflamatórios não esteróides (AINEs) atua inibindo a conversão do ácido araquidônico em precursores da prostaglandina e tromboxano por enzimas da ciclooxigenase. Os preparativos tópicos não devem ser registrados.","Indique 'sim', se o paciente tomou um AINE nos 14 dias anteriores a esta admissão / apresentação mais recente",,16403005 |Non-steroidal anti-inflammatory agent (product)|,"C0003211, Nonsteroidal Antiinflammatory Drug",,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_nsaid_dose,number,dose total de AINE mg/dia,,number,,,,[drug14_nsaid]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_nsaid_dur,number,Duração do uso de AINE,,number,,,,[drug14_nsaid]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_analg,radio,Analgésicos/antipiréticos (não AINE),"1, sim | 0, Não | 99, Desconhecido",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_analg_type,checkbox,Selecione Analgésicos/antipiréticos (não AINE),"1, Paracetamol (acetaminofeno) | 2, Metamizol (Dipirona) |  88, Outro",,,,,[drug14_analg]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_analg_type_oth,text,Especifique outros analgésicos/antipiréticos (não AINE),,,,,,[drug14_analg_type(88)]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_opio,radio,Opioides,"1, sim | 0, Não | 99, Desconhecido",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_dmard,radio,Medicamentos anti-reumáticos modificadores da doença (DMARDs),"1, sim | 0, Não | 99, Desconhecido",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_dmard_type,checkbox,Medicamentos anti-reumáticos modificadores da doença (DMARDs),"1, Metotrexato | 2, Sulfassalazina | 3, Hidroxicloroquina | 4, Leflunomida | 5, Azatioprina | 6, inibidores de TNF (por exemplo, adalimumab, infliximab, etanercept) | 7, inibidores de IL-6 (por exemplo, tocilizumab) | 8, inibidores de células B (por exemplo, rituximabe) | 9, inibidores de coestimulação de células T (por exemplo, abatacept) | 88, Outro",,,,,[drug14_dmard]='1',,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,,,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_anticoagul,radio,Anticoagulante,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Um anticoagulante refere-se a qualquer agente capaz de prevenir a formação de coágulos sanguíneos ou a agregação plaquetária. Isso inclui agentes como heparina, varfarina, aspirina, clopidogrel e anticoagulantes administrados por via subcutânea, entre muitos outros. Preparações tópicas não estão incluídas.",Indique “Sim” se o paciente tomou um anticoagulante nos 7 dias anteriores a esta admissão/apresentação mais recente.,SNOMED,81839001 |Medicinal product acting as anticoagulant agent (product)|,"C0003280, Anticoagulant agent",,,,,1.0,,,,,1.0,,,,,,,1.0,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_anticoagul_type,multi_list,Anticoagulante,,,,,drugs_Anticoagulant,[drug14_anticoagul]='1',,"Um anticoagulante refere-se a qualquer agente capaz de prevenir a formação de coágulos sanguíneos ou a agregação plaquetária. Isso inclui agentes como heparina, varfarina, aspirina, clopidogrel e anticoagulantes administrados por via subcutânea, entre muitos outros. Preparações tópicas não estão incluídas.",Selecione o(s) analgésico(s) prescrito(s) ou tomado(s) pelo paciente nos 14 dias anteriores a esta admissão/apresentação mais recente,SNOMED,81839001 |Medicinal product acting as anticoagulant agent (product)|,"C0003280, Anticoagulant agent",,,,,1.0,,,,,1.0,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_ivfluid,radio,Fluidos intravenosos (parentéricos),"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Fluidos intravenosos (IV) ou parenterais são prescritos como substitutos de fluidos, eletrólitos, calorias, vitaminas e outras substâncias nutricionais. Fluidos intravenosos podem ser usados para reidratação, manutenção ou ressuscitação.",Indique “Sim” se o paciente recebeu fluidos intravenosos nos 7 dias anteriores a esta admissão/apresentação mais recente.,SNOMED,354078009 |Intravenous fluids and electrolytes (product)|,"CL524079, IV fluid",,,,,1.0,,,,,,,,,,,,1.0,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_ivfluid_type,multi_list,Tipo de fluido intravenoso,,,,,drugs_IVfluids,[drug14_ivfluid] = '1',,"Refere-se ao tipo de fluido parenteral ou intravenoso (IV) prescrito como substituto de fluidos, eletrólitos, calorias, vitaminas e outras substâncias nutricionais. Os fluidos intravenosos podem ser cristaloides (geralmente incluindo cloreto de sódio a 0,9% (solução salina normal), Ringer com lactato (USP), cloreto de sódio a 0,45% (solução salina semianormal), solução salina normal a 0,45% + glicose a 4% (solução salina semianormal com dextrose), 0,18%-0, 3% de cloreto de sódio + 4% de glicose (solução salina hipotônica com dextrose), 5% de glicose (dextrose 5% em água), acetato de Ringer ou Plasmalyte) ou colóides (geralmente incluindo gelatinas, amidos ou albumina). ",Selecione o(s) fluido(s) intravenoso(s) prescrito(s) ou tomado(s) pelo paciente nos 14 dias anteriores a esta admissão/apresentação mais recente,SNOMED,,,,,,,1.0,,,,,,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_ivfluid_vol,number,Volume total de fluido intravenoso nas últimas 24 horas (mL),,number,0.0,3000,,[drug14_ivfluid] = '1',,"Fluidos parenterais ou intravenosos (IV) são prescritos como substitutos de fluidos, eletrólitos, calorias, vitaminas e outras substâncias nutricionais. Fluidos intravenosos (cristóides e colóides) podem ser usados para reidratação, manutenção ou ressuscitação.",Especifique o volume total de fluidos intravenosos (cristaloides e coloides) recebidos pelo paciente nas últimas 24 horas. Registre o volume em mililitros (mL).,,,,,,,,1.0,,,,,,,,,,,,1.0,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_ivfluid_reas,checkbox,Indicação/motivo,"1, Choque | 2, Hematocrite elevado/em aumento | 3, Anorexia | 4, Vómitos persistentes | 88, Outros",,,,,[drug14_ivfluid] = '1',,"Isso se refere à indicação de fluidos intravenosos. Choque refere-se à falha circulatória, causando fornecimento inadequado de oxigênio para atender às necessidades metabólicas celulares. É caracterizado por dois dos seguintes sintomas: evidência de hipoperfusão (por exemplo, enchimento capilar lento, pele fria e pulso rápido e fraco), pressão de pulso estreita (inferior ou igual a 20 mmHg), hipotensão para a idade e taquicardia.",Indique a indicação para fluidos intravenosos.,SNOMED,"27942005, Shock (disorder)","C0036974, Shock",,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_ivfluid_reas_oth,text,Especificar outro motivo,,,,,,[drug14_ivfluid_reas(88)]='1',,"Isso se refere à indicação de fluidos intravenosos. Choque refere-se à falha circulatória, causando fornecimento inadequado de oxigênio para atender às necessidades metabólicas celulares. É caracterizado por dois dos seguintes sintomas: evidência de hipoperfusão (por exemplo, enchimento capilar lento, pele fria e pulso rápido e fraco), pressão de pulso estreita (inferior ou igual a 20 mmHg), hipotensão para a idade e taquicardia.","Se “Outro”, escreva a indicação para fluidos intravenosos.",,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antihypertensive,radio,Antihipertensivos,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Refere-se a qualquer substância usada no tratamento da hipertensão aguda ou crônica, independentemente do mecanismo farmacológico. Exemplos incluem: inibidores da ECA (lisinopril (Zestril), enalapril (Vasotec), ramipril (Altace), captopril); bloqueadores dos receptores da angiotensina (losartan (Cozaar), valsartan (Diovan), irbesartan (Avapro), olmesartan (Benicar)); betabloqueadores (metoprolol (Lopressor), Carvedilol (Coreg), Bisoprolol, Atenolol); Bloqueadores dos canais de cálcio (Amlodipina (Norvasc), Diltiazem (Cardizem), Verapamil); Diuréticos (Furosemida (Lasix), Espironolactona (Aldactone), Hidroclorotiazida (HCTZ))",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,SNOMED,"372586001, Hypotensive agent (substance)",,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_antidiabetic,radio,Medicamentos antidiabéticos,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Refere-se a qualquer substância utilizada para reduzir a hiperglicemia ou tratar distúrbios associados à diabetes. Exemplos incluem: Metformina (Glucophage); Inibidores de SGLT2 (Empagliflozina (Jardiance), Dapagliflozina (Farxiga), Canagliflozina (Invokana)); Inibidores de DPP-4 (Sitagliptina (Januvia), Linagliptina (Tradjenta), Saxagliptina (Onglyza)); agonistas do receptor GLP-1 (Liraglutida (Victoza), Semaglutida (Ozempic), Dulaglutida (Trulicity)); insulinas (Glargina (Lantus), Aspart (NovoLog), Lispro (Humalog), Detemir (Levemir))",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
apresentação,MEDICAÇÃO ANTES DESTA HOSPITALIZAÇÃO,drug14_lipidlowering,radio,Medicamentos hipolipemiantes,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,"Refere-se a qualquer substância utilizada para reduzir os níveis de determinados lipídios no sangue no tratamento de hiperlipidemias. Exemplos incluem: estatinas (atorvastatina (Lipitor), rosuvastatina (Crestor), sinvastatina (Zocor), pravastatina (Pravachol)); ezetimiba (Zetia)",Indique “Sim” se o paciente tomou este medicamento nos 14 dias anteriores à admissão/apresentação mais recente,SNOMED,"373267003, Antilipemic agent (substance)",,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
